testRosenbrockMinSum_2013.02.04_21:21:14.916787791_19450;testRosenbrockMinSum_2013.02.04_21:21:14.006270838_17084;testRosenbrockMinSum_2013.02.04_21:21:10.685965027_32186;testRosenbrockMinSum_2013.02.04_21:21:11.821812879_21515;testRosenbrockMinSum_2013.02.04_21:21:13.259257588_948;testRosenbrockMinSum_2013.02.04_21:21:17.179886797_4561;testRosenbrockMinSum_2013.02.04_21:21:17.180756138_25123;testRosenbrockMinSum_2013.02.04_21:21:13.458228278_16993;testRosenbrockMinSum_2013.02.04_21:21:17.455827261_8055;testRosenbrockMinSum_2013.02.04_21:21:16.977219108_16689;testRosenbrockMinSum_2013.02.04_21:21:15.677543700_31721;testRosenbrockMinSum_2013.02.04_21:21:10.189488827_24343;testRosenbrockMinSum_2013.02.04_21:21:19.861217081_32736;testRosenbrockMinSum_2013.02.04_21:21:13.707562979_11073;testRosenbrockMinSum_2013.02.04_21:21:12.388554576_13572;testRosenbrockMinSum_2013.02.04_21:21:14.803004188_18717;testRosenbrockMinSum_2013.02.04_21:21:14.460512497_4179;testRosenbrockMinSum_2013.02.04_21:21:13.407513035_696;testRosenbrockMinSum_2013.02.04_21:21:19.878518523_26602;testRosenbrockMinSum_2013.02.04_21:21:16.872380162_27450;testRosenbrockMinSum_2013.02.04_21:21:18.052737574_12476;testRosenbrockMinSum_2013.02.04_21:21:15.625089220_5218;testRosenbrockMinSum_2013.02.04_21:21:09.910131486_16051;testRosenbrockMinSum_2013.02.04_21:21:15.865639424_12896;testRosenbrockMinSum_2013.02.04_21:21:19.349428725_26985;testRosenbrockMinSum_2013.02.04_21:21:14.719919671_24832;testRosenbrockMinSum_2013.02.04_21:21:12.475113697_32314;testRosenbrockMinSum_2013.02.04_21:21:15.874567233_10;testRosenbrockMinSum_2013.02.04_21:21:12.804690641_6566;testRosenbrockMinSum_2013.02.04_21:21:09.740214186_29994;testRosenbrockMinSum_2013.02.04_21:21:14.811235917_10039;testRosenbrockMinSum_2013.02.04_21:21:15.993701170_8214;testRosenbrockMinSum_2013.02.04_21:21:15.349761822_11640;testRosenbrockMinSum_2013.02.04_21:21:13.956582538_29357;testRosenbrockMinSum_2013.02.04_21:21:10.174779682_26077;testRosenbrockMinSum_2013.02.04_21:21:11.245034933_29468;testRosenbrockMinSum_2013.02.04_21:21:09.301207436_17042;testRosenbrockMinSum_2013.02.04_21:21:17.039151609_13462;testRosenbrockMinSum_2013.02.04_21:21:12.939979963_28345;testRosenbrockMinSum_2013.02.04_21:21:18.024977839_30692;testRosenbrockMinSum_2013.02.04_21:21:12.832453225_11703;testRosenbrockMinSum_2013.02.04_21:21:19.437026190_970;testRosenbrockMinSum_2013.02.04_21:21:19.805106722_27659;testRosenbrockMinSum_2013.02.04_21:21:14.881082979_28035;testRosenbrockMinSum_2013.02.04_21:21:19.014482758_29195;testRosenbrockMinSum_2013.02.04_21:21:18.864671107_11894;testRosenbrockMinSum_2013.02.04_21:21:11.536937868_6320;testRosenbrockMinSum_2013.02.04_21:21:14.208300656_12956;testRosenbrockMinSum_2013.02.04_21:21:16.317305997_25478;testRosenbrockMinSum_2013.02.04_21:21:12.623014565_30733;testRosenbrockMinSum_2013.02.04_21:21:18.958209329_14207;testRosenbrockMinSum_2013.02.04_21:21:17.652566031_14578;testRosenbrockMinSum_2013.02.04_21:21:16.280186635_25046;testRosenbrockMinSum_2013.02.04_21:21:12.946235819_29882;testRosenbrockMinSum_2013.02.04_21:21:11.554225573_24885;testRosenbrockMinSum_2013.02.04_21:21:19.777553506_30737;testRosenbrockMinSum_2013.02.04_21:21:10.806500388_7225;testRosenbrockMinSum_2013.02.04_21:21:14.009390633_16676;testRosenbrockMinSum_2013.02.04_21:21:15.722258032_8978;testRosenbrockMinSum_2013.02.04_21:21:18.841407509_29520;testRosenbrockMinSum_2013.02.04_21:21:17.413387210_14244;testRosenbrockMinSum_2013.02.04_21:21:13.745003987_18355;testRosenbrockMinSum_2013.02.04_21:21:16.899935897_19831;testRosenbrockMinSum_2013.02.04_21:21:13.013492244_15975;testRosenbrockMinSum_2013.02.04_21:21:11.641710230_32429;testRosenbrockMinSum_2013.02.04_21:21:15.268856290_12518;testRosenbrockMinSum_2013.02.04_21:21:11.858256909_14091;testRosenbrockMinSum_2013.02.04_21:21:11.129894244_8017;testRosenbrockMinSum_2013.02.04_21:21:14.268199056_20415;testRosenbrockMinSum_2013.02.04_21:21:10.632202819_24589;testRosenbrockMinSum_2013.02.04_21:21:18.118380976_10787;testRosenbrockMinSum_2013.02.04_21:21:13.369538128_12949;testRosenbrockMinSum_2013.02.04_21:21:15.078409463_27262;testRosenbrockMinSum_2013.02.04_21:21:18.289505508_20695;testRosenbrockMinSum_2013.02.04_21:21:10.549038084_30458;testRosenbrockMinSum_2013.02.04_21:21:13.741090556_28446;testRosenbrockMinSum_2013.02.04_21:21:11.247231829_14946;testRosenbrockMinSum_2013.02.04_21:21:10.571666117_9061;testRosenbrockMinSum_2013.02.04_21:21:18.129693356_1006;testRosenbrockMinSum_2013.02.04_21:21:16.205000474_18511;testRosenbrockMinSum_2013.02.04_21:21:18.801441878_3880;testRosenbrockMinSum_2013.02.04_21:21:12.565990205_15971;testRosenbrockMinSum_2013.02.04_21:21:16.995386073_22709;testRosenbrockMinSum_2013.02.04_21:21:10.689107754_982;testRosenbrockMinSum_2013.02.04_21:21:17.328624274_4948;testRosenbrockMinSum_2013.02.04_21:21:11.584498668_8734;testRosenbrockMinSum_2013.02.04_21:21:17.081219924_7371;testRosenbrockMinSum_2013.02.04_21:21:16.541282565_5438;testRosenbrockMinSum_2013.02.04_21:21:12.083705087_2491;testRosenbrockMinSum_2013.02.04_21:21:16.228673588_22721;testRosenbrockMinSum_2013.02.04_21:21:10.597791057_31861;testRosenbrockMinSum_2013.02.04_21:21:16.101656002_12775;testRosenbrockMinSum_2013.02.04_21:21:11.885877601_31503;testRosenbrockMinSum_2013.02.04_21:21:10.913729749_12991;testRosenbrockMinSum_2013.02.04_21:21:18.984728850_10055;testRosenbrockMinSum_2013.02.04_21:21:12.827697663_22573;testRosenbrockMinSum_2013.02.04_21:21:17.221164905_30157;testRosenbrockMinSum_2013.02.04_21:21:19.209413315_13321;testRosenbrockMinSum_2013.02.04_21:21:09.264903359_16072;testRosenbrockMinSum_2013.02.04_21:21:09.405218829_21102
43.022766337894154;116.95817485289344;27.634675470571608;1989.877382479253;652.77807328288;0.03535858122745056;538.755580494222;212.43753243118002;1367.0685909294036;389.8315135295836;669.128154889259;323.98530094485153;637.6478526123974;0.8675342548779081;36.3028646808304;588.5927020356859;1524.4717362626836;283.7755888937424;2084.9173544307014;975.0677974117117;107.76198023938933;378.40309123938437;51.042487626354074;1814.5958737988713;270.18200455322557;161.564061457773;1284.6043720077305;1276.5805667484917;408.10960441405825;21.664626334850087;28.05552053799415;522.8549459285213;393.3526173742159;343.87657397961215;303.86884782425125;1063.0051550934586;0.6797104926550683;293.4706973298752;462.3012456761522;931.1123615870134;1130.6472783381755;159.32896943542806;3.138253156971402;3.8164354505847395;82.94399471668156;261.51997497915653;16.45748153223157;110.77494584468892;87.88092113039123;313.6326091718687;4.632387683199612;4.388099010809388;149.12785599862326;49.966125830756106;1593.4489730895439;3.468731861460225;1405.3475209806215;156.1986309201821;173.25404948545344;337.462904836292;800.9311451246448;9.314773406798459;1423.723520822216;834.7237845884016;670.0692989054419;1248.9292662283717;1071.370221591681;234.46939075278272;846.5223736163493;1964.5639913792966;41.45795053603623;85.06304356098896;100.5245781882646;1152.7073435404734;1439.562268412484;10.34160331815965;59.8761867135248;236.46188143522193;2061.8232445797344;17.3085286038351;278.22177503400485;1255.2291469423226;394.35691734063795;11.177659422076411;829.0364052913341;288.1823148128515;1494.4976353694267;301.9949842766172;27.417851323484037;43.01335820567809;917.7019895679268;959.2204551696989;1446.1181280296794;1409.6345419286552;407.82431913615744;154.80933704456075;92.39420570002991;41.239826964091;575.3409537139996;548.498105805949
1.8324937213327754;24.94565603670891;6.399703954563174;1203.659405909238;56.02734252821211;771.6025223138578;184.5846273912608;251.74924042856793;2105.281387149455;23.368067855620556;1520.6930010314488;171.20111445464644;667.0617909050661;314.19867201112356;1585.035984382851;549.3003590894168;1905.5031382648665;99.70852646618862;1812.9779459267077;1318.9986222208852;29.352952947795515;1711.4578730449816;1176.698389934346;1932.5530219728046;1578.5043289472098;94.05057201248466;1123.0964950470016;642.0066435428182;407.566556231469;71.01056890070085;0.006752797560036926;1661.8170930382244;39.95732333867483;102.95242729682721;86.07320766359668;2031.1251306406673;12.10473007758704;106.32108882486588;518.5127176881705;451.92657152092295;2002.6520556731032;183.1678621945916;51.242321059571445;2.4140213282067977;401.19371369071064;53.70705025098569;1.816958590025628;1220.3395690460613;346.4452599576863;94.67373812694143;125.6401724051162;850.4659635820861;113.4275593188148;213.10196506377162;1546.6131914993448;19.199547206843615;1563.7641474176241;67.39770144234156;45.2957989520106;69.17196773461036;1826.51774672902;12.04523811000131;818.9426129288764;377.05687247510537;961.8504131706137;2080.079377855963;533.0279236890005;27.770176177312024;595.3636426011591;1923.5145370610464;0.1223870657734503;6.58177013811994;789.8007795587125;676.9234423408274;2182.1877527556258;936.496446704566;1201.7317775140023;1778.4975531274051;1608.6224726834234;0.47229829957766123;70.60204444411697;1778.5727128353244;390.09954331937274;34.97924176085319;401.2626551609787;172.03402101970076;2149.2527468024023;1711.4753022421514;753.3601905832484;43.127388337446945;1955.1731222603637;1937.4658981410935;2120.0894224319077;2136.9139717312546;225.26641850673633;553.6633907587657;212.53625198671537;1058.3398864621859;272.74723169743515;1658.3450851459334
56.50037833410321;72.4302894960923;0.049694285209606046;75.63349618999578;79.91565375787248;338.6310682198341;106.21247580776422;301.62363489640137;1713.800244840031;82.81105482741683;1039.7244398108517;915.3488506003026;690.7517345736494;155.91842250105728;749.7492806624704;501.57684976939913;1215.098295205565;1.0663463754524876;680.6963649823354;784.8338301990881;45.143729569364794;2260.594070662788;2053.6326840183333;1018.763664166534;2217.5384400857306;27.64617130315803;877.6653481607239;2.860814565325368;344.90221657894267;135.967036760509;94.90205441787865;2054.46296550465;26.50162319344749;0.19988991572184076;5.496750488366292;1949.0845907286043;3.876395586676462;20.07450770196363;604.7188541009009;57.098229682798426;1805.3756601036932;217.55630264297375;32.58517697790225;36.15518504979217;78.14264512914116;11.018220008591353;18.128836521807603;1228.4772381369353;473.4590194415977;2.662821681626569;0.8062988982848965;401.4511281572042;387.3992032676144;23.54305711483222;1558.864444331617;7.6593877463302595;1314.428854401207;0.21955662672875725;16.82760651108119;8.858641816641994;1918.9091514701906;13.33765273145996;10.862990498869326;12.38525202009599;517.7064917036456;1804.928975540285;213.31247030847945;23.482686099709763;39.840764723112734;899.1404639050509;67.29274290589824;8.732201597783243;1851.2808266914858;196.90659812826678;1771.5702088222083;1940.9428125001962;2071.1678724364947;2265.9232769492837;1132.81907109817;40.47686211212651;1.910758217487381;1261.7055963447363;1206.3118641044096;14.539532849674723;4.880436561697455;17.18287875660564;1653.5229950796163;1649.812420719099;1844.3129909289876;35.925366068471206;2003.8743836115227;1908.1897227268896;1651.5080125576906;1666.6840459324637;35.18343481606686;1213.8444032761408;12.929315096102092;1163.3916775784044;23.73823886759439;1996.5317990867518
19.2200871949809;14.721635340594801;8.915377267742901;83.0011159260255;167.04189805999306;102.581447644203;17.245110280846117;270.94482927107595;552.5352757057905;0.6411819598495155;588.1824489773704;545.6302153939216;595.2290623239403;31.26077166961334;267.7369741683867;517.118011223105;90.49189646765764;48.22545873436459;45.05150795104707;40.06661394103192;435.3965866683996;1912.4718965038285;1573.3209246948013;13.191405908223548;1795.5811200020773;0.47953387421670024;475.17508513975946;32.96210382725167;87.27789549457314;349.3046347301576;36.54110129673729;1331.1022923182693;478.2328545280547;6.435496463660904;11.341341395820637;889.3447009512835;0.0929096378562928;595.2679369033169;642.7566577893632;2.104841229578949;719.3868655402819;217.6089866135627;0.7920689592276948;163.82297476761386;0.7766006990148966;47.67692188863014;5.250005432465669;473.6476840345675;132.8710790492802;422.9502616694365;697.1770724205907;144.26522718329994;20.309772242681007;8.931748072470734;2038.4661771238882;1.3711529291231137;802.9434698307145;306.2924595754219;10.978995518119126;449.463390089534;990.1893496342927;23.074001805339307;17.437765748664006;1.9349941850783903;1.5246460442657332;673.6065349395232;53.08764894715661;5.609145284787205;636.9480953066275;0.828197264989045;29.477341157490077;1.235650131307899;1987.5026978270062;67.68189289450858;578.8612078702162;1947.6561715437192;1546.4493600809633;1570.4166980266707;552.4931237789801;259.0939481202473;32.48495290885819;239.19104783289043;1323.3565097678318;2.6435504712788114;14.949646997855643;1211.9482432880145;464.87977222396916;700.1334382857166;2032.0664107077075;6.366581838069357;1017.9646577137502;896.5486456904619;1141.9329023737232;1142.6589347156223;228.37636710431534;1074.7674758739395;29.059945855261088;973.5287194280661;226.1207543583839;1241.8079654547962
1.9946163437709117;0.28241258726953183;13.281569112275603;63.05824020644687;340.0926275233777;8.747453006989673;4.746760500363109;44.87019235793343;119.86132314811564;80.72282987658711;139.74132494056468;9.594265097836535;169.23422334488475;8.770757685600046;45.643815454743525;1433.050161224315;73.7577672412344;4.277518241736783;21.11274459666863;68.0792286312261;1467.7172260395137;1463.2196711793306;1071.066277034649;13.642295833573751;1276.424471965726;277.99275717821916;7.912516191393648;25.332515203879996;148.86575064844527;631.4929507374982;6.916121449898655;141.7442515370507;290.5082366868373;2.3940486822467926;1.6108212844794119;1.0339233897330335;2.2917571271050217;1670.8085186677222;233.9926706667201;23.230831118037003;30.038650162494758;23.37200557364414;285.3151562103462;1252.3432190679455;82.49379805126055;3.6977738416012524;521.397514267167;25.108177000863613;147.06603424905973;2035.689674812638;229.90074981879118;25.877752285410256;581.1602099808027;79.54766510962378;937.8720172973806;0.9804354698799984;280.2318211531508;1639.4169045195538;85.32779002003097;1527.0331896509722;8.173757638984922;16.269214133512794;9.75564560803457;47.309689975632736;15.7654354227716;48.11278588622144;15.100640887808426;70.70722847687608;196.63168886253365;7.06080368425194;7.875304215851281;0.7695344962663606;1071.3010907594019;5.150688719189583;99.52051257700744;948.7565338662488;980.6777919724898;333.16527322974235;302.7887668657452;1808.8624020788757;4.669202323317056;259.75986234108876;606.2642045663605;2.323524304497428;20.519846895816116;600.6173207269339;197.6853677418843;2.0391228846877083;1142.8544256358855;109.8113027242015;11.498196738755102;0.8016551541427449;497.33823373430596;495.713276113556;60.278652919958006;300.135815195534;121.46242013276904;733.7510234645077;60.64954253617814;94.89552867824679
1.9590325558337387;21.106549658033064;6.538768871640195;26.914221475182295;182.79994170168575;65.35839578035272;119.74819785254368;13.042665361353668;75.77194828365606;27.1071280241072;35.71649651932118;75.12466493452898;139.01426330749902;626.9590442215571;67.64060469759617;441.45595581808556;40.99570280060775;6.818571822666593;49.46718964962836;35.41772264652166;1799.9970744529298;827.4011251704436;470.82770577062473;6.398875298788075;605.6882986383172;1793.391755061859;1058.5750381167586;6.650979808831126;1284.9769583148677;228.81972194094976;0.26090705552889926;125.60832573309925;130.53298768970677;29.303260756217192;1.0362900568811413;5.58580848368616;0.876218566669546;1936.2786916057394;23.81201362730566;0.30117735411624935;15.664986056540531;29.953915173846692;2082.531742543653;644.5446496049221;214.09655907032226;8.06575032935301;218.902989736438;0.3061637503378472;1.2548331577726741;1063.7072106870376;34.17683276599575;29.7943555022742;156.0681669934876;54.08008025332306;296.35142681161966;6.753854186726488;9.123261944045934;849.1753736625823;52.58400947211394;1896.9056157449936;23.818282804980804;11.383500870233506;0.12233951030418201;127.26046183926881;4.0697647929755085;24.30948428932403;78.99904786230428;43.83741172040282;16.97422613420051;10.96152816523007;5.974596070382066;9.068365251286803;24.375585645061584;14.911080776970945;63.86240894398781;2.770715948560274;351.4820490924656;439.11817215322986;123.7586825539831;893.7780149715503;5.243679605622669;172.33827143673344;9.693661486846384;20.96486324053544;1.7201507341222217;235.23894545085636;119.96030237923188;5.635063460232937;46.07087866947437;662.3087418107017;26.79871905098049;3.4110262337653023;0.5237402812422829;252.64761323172527;0.9812835707741095;197.83577916344467;75.97507136996896;353.9059755302438;1.4106635604811735;101.29999057001925
8.449391592233813;10.863651288455683;2.1885150837779657;21.949305231087752;25.191978693084046;25.575629919702408;68.74363022346189;207.60236274574387;9.42055159474232;2.7188107503913117;0.024929045096182958;97.13759845923927;184.09440970171315;290.1076954573658;176.14662417406592;29.442378131400535;8.771394091572855;1.1166618561812858;183.67663251488415;6.149216371827266;937.088374041742;35.90950040534826;246.80698144943963;0.016336906555336143;2.6766519648300156;849.5958052458309;413.115521841092;58.51949821417304;486.87367258512677;106.65666789635489;1.8402498295194492;85.79255702448418;25.12663574001235;75.31906258169047;0.3703845890519194;9.718904076465416;0.1391658464313036;1137.5205561814273;34.80001469500637;25.387498507660556;49.947296445573855;27.768186844869;1084.1817873285024;247.98419448848233;144.62435848141212;37.28872389978302;66.39888817572502;117.9880482304389;61.555502456914716;456.3665579871217;2.3974529874832164;3.6523494957008698;6.56208772348832;31.586880328876752;24.267926082699294;2.720382242880134;52.159798817257;358.5491724382116;25.683753327635824;1540.154855669665;25.04835370727082;20.189518592305582;89.66475238565019;76.25470753797192;1.7129708932486458;43.35105272073038;16.73243689218603;22.2375756551426;20.978437638690497;4.499873043729407;1.4501345111990454;5.280484777304549;24.926671607626155;6.284640615864268;12.530707644867507;4.807586400255456;179.27455207312371;355.9673554799599;21.88229165229276;331.0954700701776;0.4956252489844724;81.7958512372598;2.0447537211295144;8.038037458366272;71.07542459387949;53.34071883371762;3.0505304799698285;5.876470609171427;45.308868300866926;263.22553425626097;28.26279838351108;3.7574346674555006;11.172469522156852;88.18275460515791;27.251839457533695;101.88340613837222;37.7129532266338;5.172616873560495;22.754635452277892;77.07653759788727
2.3313689431552826;3.8748837130955573;0.04958230391381312;217.2437054319159;58.02127205535281;2.5219267959532163;32.007708149108225;347.52881882062763;177.60758006568466;2.9146685966805026;38.64049466251373;37.569988188862375;27.18600076890699;94.31077459494394;136.66329400722813;79.51171529157723;44.572668777742024;0.2741672827810001;541.6275540247602;49.07476614036279;5.478335672520805;14.357583639237188;90.9573636049572;0.26199414607808436;4.59807168981835;313.1115572720569;86.30145382188122;48.70019216338328;97.11025332404085;109.42502482001785;0.010538555921224846;36.86383976178405;104.29750417804884;195.16556061656252;0.049298239938627364;4.536512703503548;0.031061023458603253;50.03315965709245;89.47604194786112;9.164891137074692;172.57278001460185;75.31030258288408;481.7069960330529;29.810381188740283;75.14824238168582;16.304988804671638;8.44157526924206;283.1109276699687;173.15114554615016;74.3395343727044;111.53931728083154;5.251901821607396;33.052656006854654;13.823253326586096;4.780430712846237;0.4813380343076292;0.9152687367263445;54.15828334936861;7.218553976875595;911.6425984914001;10.144998451338129;0.9787982961076238;62.48239423982384;35.74367116467991;127.08811127938172;171.06140998370748;1.4574099011994894;7.2523891655287445;252.4076198225208;5.6935078833921695;3.2691290914531055;2.560051544934088;14.69530374746684;114.04854079564903;186.75853730266687;2.4136185729563793;60.55526275126375;238.75205205238575;16.476599394486044;42.4534403063557;0.835573710887193;0.11461824750777425;94.521942097709;1.209236157327125;47.617065262284875;28.7916029901226;160.44241077154857;0.8470354956618806;29.795203910230736;62.97647886182507;14.213149087794338;0.2076447807913796;16.39712106271329;7.58011810691965;93.28273524673766;10.450279556075923;8.689878254191447;935.0332595011687;8.288998425528945;34.64264674430181
0.01617682958133154;0.3740391811965746;6.798027387476157;195.04143662432722;279.7112333535248;5.449255882869967;4.994011620594494;186.4340170551979;560.0717486587683;29.453008834887978;0.05020084555446466;13.062905853058895;3.8003073642666045;9.459423460013035;79.43940721407743;221.48806069230028;32.93617794686102;4.472182519503829;374.6776041007475;35.617154737233825;4.852259587819396;0.5436728932456899;10.119970156039322;0.08695505234942918;56.61666327367414;38.89391429257002;0.46578348426774896;43.28019591285946;15.378704522495887;3.8400503707624227;2.5625381910613934;13.2069893902056;24.1478606353744;134.94946091606252;1.0557636370748948;9.307527355768316;8.790742062045067;44.61152570881461;18.370944135478677;0.8508675780325659;490.8210618598594;16.414222117214425;145.79479376101514;121.32531853621623;12.895814946513315;3.514225221310137;9.847534553298722;561.6932912965289;122.5333778997268;106.65383738575423;70.05666283379303;40.4795933822563;228.72151666362106;0.3616207041953789;84.30960216864071;0.04536065941508853;22.90263486872009;110.0740002228237;7.135452563023849;318.25694367510073;3.9659821607645247;107.63901417115846;42.61017289258724;27.50726387487087;113.686997187313;521.0088837085033;121.05079085831456;2.9202648623143985;549.2450761989659;59.61280633488632;0.4938225943107653;0.8420491277308568;2.105895028783097;71.77142141801583;601.9044152405833;0.14927327845758848;3.7067978090366247;31.21433637670898;164.13260759317535;127.6496004498872;1.9619636253642243;94.68210651703774;224.34377746976799;1.062670528110447;31.743262821365402;286.1597184511994;569.0653846284933;2.155353266144018;8.79663438101358;3.335865474515336;14.61120355404782;1.017696481545357;52.72960647305007;35.791675959561594;55.01048014352249;206.03739798201332;5.7545371591908125;359.34896139019014;0.8360736182185395;13.714927642783952
0.10568369584751319;4.7971554944542465;2.512926557580694;110.05266615593683;83.15095394336888;0.7613151951961858;19.62006238218628;78.94393808505653;874.9283140563667;14.184441220099146;1.7062943336744572;185.09631260195349;14.690925527467579;66.26116288217558;14.473294634666962;92.07483634311855;24.436592877177166;9.338393146724984;192.13867928865054;25.376147426861532;0.4205136199761552;10.123142448066316;30.711252727950836;0.0896963278237466;138.73145423703812;130.82288674457752;282.3280004487929;6.978805673214515;503.59233798805604;21.928252610347112;1.0960242809499992;181.56084114520002;0.051928205128024395;71.27432392918071;0.5680077811193577;62.46589311525203;0.023422051078830886;25.152168051260272;0.4933105937262161;1.6369541392823026;338.7192456432399;9.79741453032788;6.219678902829529;37.21749667237293;77.79280476984492;1.5119878285279995;5.682607080485905;443.36772421896427;76.16679709680614;214.32415273849261;28.06507754153763;22.04381854976485;158.8068904490391;0.23704966315966836;24.136941112699773;0.7430465744308852;9.936969840741023;197.00305718918065;10.821405912220335;10.89692874539243;65.35742073826302;74.5703135988794;55.883177701923636;9.551708581228697;105.49970954074533;753.8745680483154;57.53894410084216;8.994150573599784;493.3327295154426;51.943228471146476;0.1646642748700686;0.1605145983266377;1.6570211086436482;36.683870614590155;1045.827573859124;0.2017493001420162;5.538257061315982;20.013439451807102;120.79219749790106;40.053310975267536;0.5693113144612261;76.28435466439153;446.43925284079836;26.993093999313395;51.32182990803039;197.00841080319734;902.9502059712244;80.75033633603007;6.502528811776362;72.95465222767058;38.21980194207005;98.93155209345899;163.7251222301051;13.647972120305852;24.55383747838066;504.0365830087439;0.17991453020008635;74.84669879487168;1.2830717445462938;180.22218013499935
0.02857818662658032;1.6851022164189466;0.31593254743878346;49.465739805821165;4.144518979004064;0.30660070487444047;7.39926043096759;3.1651567860842618;752.4588315597514;4.028092263184408;0.44196183324753635;160.07662628886985;2.163391393346065;25.55525697885691;100.29361810835317;12.520063663416643;3.055585558056077;5.475430710846704;129.4005954521476;4.180794733314357;5.510018611109108;32.87246299367552;12.605339312716886;1.5814463059398867;332.6407029655642;38.84042918096997;504.5428623283288;17.929661746460727;283.54611313173103;7.538167267748279;0.24820694541474442;162.77090393985387;21.582724011710283;15.506138310200354;0.22740743466568686;76.03199832116573;0.10479100932304986;4.336541872852264;66.84572822194298;14.903790768227658;171.44984792966804;169.1840069816082;163.25255542740766;0.2267309902892892;20.7289892707505;16.559759722587856;0.24796205520653636;276.13377602122006;33.17521026585888;131.14391471372625;1.808682132598755;9.600703523474749;89.5615075950893;1.0166479974649614;0.8789794624721423;0.15388119241759698;2.16642861330208;122.70168679402302;0.7641904197678903;32.27776552751818;61.20641739180232;61.61401147827624;0.25485485901692195;3.5508108438321693;46.262215834792634;640.9588034851588;19.199024106485403;1.8091879790792746;379.72228149481595;55.40393641686017;2.29540251701587;8.126699707153767;81.06183276948217;11.793108060136667;897.4373872003937;0.5172796624407671;0.21334657561894324;216.94147446814057;96.08292805594196;0.5689324426411804;0.012862249026309813;88.3083001664396;342.2665478846054;15.206374390004559;1.5079670192460672;83.71849098271484;780.9702930549302;81.42752658597036;56.59135974313456;19.732184499729865;31.661782267174893;114.61603359558013;100.0385679390849;2.026072000672132;2.0409202141654266;349.41258204405364;19.208698515230388;0.13931626226537902;11.117412277400744;150.12257238580784
0.43495608870130303;0.17454306100796127;0.06878239231902691;0.5947444350076398;55.31358052332866;3.5950857806311984;1.400192545783412;34.26443840519931;492.4941425321478;0.05876937818879398;7.263175534523175;214.74987216590426;1.1034697327658947;3.046479901965741;1211.7077265939847;34.1014550083751;15.549629977678672;2.6630710929219092;26.802830763810405;11.323652894253213;1.0260258414315087;10.867608111564536;2.4824210777970523;26.187220742933192;228.38552014970782;0.08988439942154251;390.3680901673942;7.885886757642923;110.59149026498051;0.45931704988328703;0.002108875464604525;90.94301516018413;84.91047619339668;36.1697960021351;0.038869165152323186;113.46006530248316;0.45223466807600604;0.6801599271898162;101.9055241037474;5.331035182713354;28.32009588736861;174.3881499358337;113.80297465870775;34.477949885153215;0.34764165211073367;6.027907148825399;23.990404858625187;91.98927905227825;0.947413774645256;48.45106047166021;84.88290898197403;1.899315730949882;29.40953369822119;3.926765320051822;8.242068179235346;0.034737943670380377;0.06742153865985945;41.484587954346644;2.04727379648629;2.996193873767532;76.42981622310012;18.27066994786736;105.54551560727116;106.41936390313624;0.5571680290116398;395.1532347125014;1.934973635341252;0.07159648324549082;224.7196969753613;175.1791991629101;0.47977743748779295;3.7112735567970256;81.71967272709952;5.925120038904138;628.035754842599;6.827957505233866;1.9177710812602653;129.4985708960839;48.30376648768238;29.539489748920076;0.7247857538664636;36.289530822344915;197.17862601512036;6.704784727892642;123.9103672190958;5.108097364473097;529.4163815673929;95.35401970838643;53.663267470757354;0.03343548316502165;32.41984470322029;155.671544911015;36.86686848956133;0.05055737248990714;39.52448208126507;188.07762951467274;1.0973794849616352;206.56064815536072;4.889345652214355;173.56208883175364
0.244714254963784;0.20318200669523984;3.836256270287321;73.99635176846998;120.24785877289249;15.482042607013245;0.6493908350235066;7.92826890869338;164.88001831437842;1.5443935002646394;4.199615069542971;92.8436993094063;31.082399541912924;3.201864588355174;562.6533913203679;8.081268998406935;8.43673444138799;0.38731584699737737;3.874017039816421;5.968802199314962;0.041019156412460185;0.3573924221131942;0.047743305148783576;41.44741158717655;107.95783269988601;40.444541282396976;236.48834569968977;4.714036516249433;12.104537733644094;2.756113735817274;0.1546130475776618;40.142762279898314;47.57369540599793;5.363225652649201;0.13786748053724163;36.43913139720315;0.29994730198715536;86.18784444171821;54.665624212394015;0.6673673751156652;0.20901950696849014;90.35430575071545;48.391993925183826;13.383537378378474;9.435601097763598;0.7303768140631971;12.376680937610862;56.004258039760984;4.485356713519731;1.8720602223732232;25.033805724089138;3.4302069217602664;20.53725304239712;2.2187288434767622;0.4820873820090058;0.2130287760994803;14.856666094499575;5.21819816374103;0.44650007321818375;67.2719398767436;297.55748059418573;4.876224673011441;84.91929299015574;63.8258845563487;67.88002578857164;87.66949707607982;15.613823771024338;7.210466779075389;5.440032162239213;10.518169825525938;0.190687423254713;0.9303860053468085;91.8898895547814;19.175234712560616;281.62585755949794;28.54611869514648;1.0785722185762454;64.90219601938536;2.9174217529204713;180.00248497001004;1.4454692517986796;0.12351745983779831;45.45129091490109;1.6002591154734584;96.73879112579556;308.3444676218155;202.5793376267363;261.5951861479665;57.520320581626265;40.553746104795344;112.63705423083974;66.07065876020737;0.03457514747300967;40.686559097559716;11.7168397703506;39.45911235289824;0.14103535026590133;113.92097112435412;1.2490534537779239;82.38900679376196
